user_id,skill_name,type,activityId,correct,attempt_count,successRate,sequence,visited_At,completed_At,order_Id
norway22160,For Loops,Challenges,JForTwo2,1,1,1,1,2023-04-03 22:25:06.363,2023-04-03 22:25:37.36,1144
norway22160,For Loops,Challenges,JWriteSquaresRange,1,2,0.5,"0,1",2023-04-03 22:25:37.912,2023-04-03 22:26:20.206,1145
norway22165,Exception handling,Challenges,JCheckAge2,1,11,0.09,"0,0,0,0,0,0,0,0,0,0,1",2023-04-04 04:34:48.447,2023-04-04 04:42:35.563,1146
norway22165,Exception handling,Challenges,JCheckProductCode2,1,2,0.5,"0,1",2023-04-04 04:42:36.191,2023-04-04 04:44:59.827,1147
norway22165,ArrayLists,Challenges,JVocabulary2,1,2,0.5,"0,1",2023-04-04 04:48:58.245,2023-04-04 04:50:21.247,1148
norway22152,Variables and Operations,Challenges,JDecInc2,1,2,0.5,"0,1",2023-04-04 05:40:13.569,2023-04-04 05:44:23.975,1149
norway22152,Variables and Operations,Challenges,JDecInc3,1,3,0.33,"0,0,1",2023-04-04 05:44:25.718,2023-04-04 05:44:44.45,1150
norway22152,Variables and Operations,Challenges,FahrenheitToCelsius,1,2,0.5,"0,1",2023-04-04 05:44:45.681,2023-04-04 05:48:05.212,1151
norway22152,Variables and Operations,Challenges,DisplayTime2,1,4,0.25,"0,0,0,1",2023-04-04 05:48:31.739,2023-04-04 05:52:44.986,1152
norway22152,Variables and Operations,Challenges,VendingMachine2,1,3,0.33,"0,0,1",2023-04-04 05:52:54.104,2023-04-04 05:55:05.725,1153
norway22152,Variables and Operations,Challenges,BmiCalculator2,1,1,1,1,2023-04-04 05:55:09.361,2023-04-04 05:57:07.327,1154
norway22152,Variables and Operations,Challenges,PythagoreanTheorem2,1,1,1,1,2023-04-04 05:57:07.303,2023-04-04 05:58:26.196,1155
norway22152,Strings,Challenges,Initials2,1,2,0.5,"0,1",2023-04-04 06:41:17.677,2023-04-04 06:47:19.219,1156
norway22152,Strings,Challenges,Initials3,1,4,0.25,"0,0,0,1",2023-04-04 06:47:20.724,2023-04-04 07:14:15.482,1157
norway22152,Strings,Challenges,StringAddition2,1,1,1,1,2023-04-04 07:14:18.537,2023-04-04 07:14:53.98,1158
norway22152,Strings,Challenges,JEscapeChar2,1,3,0.33,"0,0,1",2023-04-04 07:14:54.427,2023-04-04 07:18:28.99,1159
norway22152,Strings,Challenges,JEscapeChar3,1,2,0.5,"0,1",2023-04-04 07:18:44.028,2023-04-04 07:20:26.958,1160
norway22152,Strings,Challenges,JStringEqual2,1,5,0.2,"0,0,0,0,1",2023-04-04 07:20:30.488,#N/A,1161
norway22119,File processing,Challenges,JWorkHours2,1,1,1,1,2023-04-04 07:52:04.948,2023-04-04 07:53:25.328,1162
norway22119,File processing,Challenges,JInputStat2,1,1,1,1,2023-04-04 07:53:26.373,2023-04-04 07:55:45.065,1163
norway22152,Strings,Challenges,JCharAt2,1,1,1,1,2023-04-04 07:55:14.3,2023-04-04 07:56:23.327,1164
norway22119,Exception handling,Challenges,JCheckAge2,1,1,1,1,2023-04-04 07:56:30.423,2023-04-04 07:58:14.944,1165
norway22119,Inheritance,Challenges,AnimalTester2,1,1,1,1,2023-04-04 07:59:50.079,2023-04-04 08:00:55.821,1166
norway22119,Inheritance,Challenges,InheritancePointTester2,1,4,0.25,"0,0,0,1",2023-04-04 08:00:55.36,2023-04-04 08:03:00.526,1167
norway22152,Objects and Classes,Challenges,PointTester2,1,5,0.2,"0,0,0,0,1",2023-04-04 08:19:15.314,2023-04-04 08:22:32.771,1168
norway22152,Objects and Classes,Challenges,TVTester2,1,3,0.33,"0,0,1",2023-04-04 08:22:32.206,2023-04-04 08:26:09.004,1169
norway22144,If-Else,Challenges,ifElseOddEven,1,2,0.5,"0,1",2023-04-04 08:23:14.654,2023-04-04 08:26:03.372,1170
norway22144,If-Else,Challenges,JIfElseWages2,1,2,0.5,"0,1",2023-04-04 08:26:03.147,2023-04-04 08:26:56.218,1171
norway22152,Objects and Classes,Challenges,Transactions2,1,4,0.25,"0,0,0,1",2023-04-04 08:26:09.252,2023-04-04 08:26:32.175,1172
norway22152,Objects and Classes,Challenges,LoanTester2,1,10,0.1,"0,0,0,0,0,0,0,0,0,1",2023-04-04 08:26:32.531,2023-04-04 08:27:33.704,1173
norway22144,If-Else,Challenges,JIfElseIfGrade2,1,1,1,1,2023-04-04 08:27:06.177,2023-04-04 08:27:49.732,1174
norway22144,If-Else,Challenges,JNestedIfTemperature2,1,4,0.25,"0,0,0,1",2023-04-04 08:27:50.417,2023-04-04 08:28:35.131,1175
norway22144,If-Else,Challenges,JNestedIfMaxOfThree,1,1,1,1,2023-04-04 08:28:38.077,2023-04-04 08:28:58.988,1176
norway22144,While Loops,Challenges,JLargestDivisor,1,10,0.1,"0,0,0,0,0,0,0,0,0,1",2023-04-04 09:48:19.451,2023-04-04 09:50:07.379,1177
norway22144,While Loops,Challenges,JInput2,1,1,1,1,2023-04-04 09:50:16.847,2023-04-04 09:50:38.715,1178
norway22144,While Loops,Challenges,JInput3,1,5,0.2,"0,0,0,0,1",2023-04-04 10:01:25.642,2023-04-04 10:01:51.083,1179
norway22144,While Loops,Challenges,JInput4,1,1,1,1,2023-04-04 10:02:39.614,2023-04-04 10:02:49.932,1180
norway22144,While Loops,Challenges,JWinPercentageWonEqual,1,6,0.17,"0,0,0,0,0,1",2023-04-04 10:02:50.501,2023-04-04 10:03:32.472,1181
norway22144,While Loops,Challenges,JAverageEvenNums,1,7,0.14,"0,0,0,0,0,0,1",2023-04-04 10:05:06.854,2023-04-04 10:05:56.072,1182
norway22144,While Loops,Challenges,JAverageDouble,1,8,0.12,"0,0,0,0,0,0,0,1",2023-04-04 10:05:57.75,2023-04-04 10:08:06.826,1183
norway22144,While Loops,Challenges,JAdjacentConsecutives,1,1,1,1,2023-04-04 10:08:11.757,2023-04-04 10:08:22.277,1184
norway22144,While Loops,Challenges,JAdjacentGreater,1,11,0.09,"0,0,0,0,0,0,0,0,0,0,1",2023-04-04 10:08:23.306,2023-04-04 10:09:18.4,1185
norway22144,While Loops,Challenges,JSumDigits,1,2,0.5,"0,1",2023-04-04 10:09:19.964,2023-04-04 10:10:11.542,1186
norway22144,While Loops,Challenges,JReverseNumber,1,3,0.33,"0,0,1",2023-04-04 10:10:13.715,2023-04-04 10:10:35.843,1187
norway22144,While Loops,Challenges,JWinPercentageInput,1,2,0.5,"0,1",2023-04-04 10:10:35.618,2023-04-04 10:10:50.782,1188
norway22179,Variables and Operations,Challenges,JDecInc2,1,2,0.5,"0,1",2023-04-04 12:12:27.449,2023-04-04 12:14:23.775,1189
norway22179,Variables and Operations,Challenges,JDecInc3,1,3,0.33,"0,0,1",2023-04-04 12:14:24.185,2023-04-04 12:15:28.855,1190
norway22179,Variables and Operations,Challenges,FahrenheitToCelsius,1,10,0.1,"0,0,0,0,0,0,0,0,0,1",2023-04-04 12:15:29.318,2023-04-04 12:16:10.323,1191
norway22179,Boolean Expressions,Challenges,JPhoneAge2,1,4,0.25,"0,0,0,1",2023-04-04 12:16:23.122,2023-04-04 12:16:57.358,1192
norway22179,Boolean Expressions,Challenges,JFailCourse2,1,3,0.33,"0,0,1",2023-04-04 12:16:57.561,2023-04-04 12:17:23.883,1193
norway22179,Strings,Challenges,Initials2,1,5,0.2,"0,0,0,0,1",2023-04-04 12:40:29.437,2023-04-04 12:40:57.661,1194
norway22179,Strings,Challenges,Initials3,1,1,1,1,2023-04-04 12:41:00.884,2023-04-04 12:41:10.186,1195
norway22179,Strings,Challenges,StringAddition2,1,6,0.17,"0,0,0,0,0,1",2023-04-04 12:41:10.275,2023-04-04 12:41:29.966,1196
norway22147,Variables and Operations,Challenges,JDecInc2,1,2,0.5,"0,1",2023-04-04 12:51:04.967,2023-04-04 12:54:57.897,1197
norway22147,Variables and Operations,Challenges,JDecInc3,1,3,0.33,"0,0,1",2023-04-04 12:55:15.368,2023-04-04 12:58:06.757,1198
norway22147,Variables and Operations,Challenges,FahrenheitToCelsius,1,5,0.2,"0,0,0,0,1",2023-04-04 13:07:56.837,2023-04-04 13:10:28.235,1199
norway22147,Variables and Operations,Challenges,DisplayTime2,1,3,0.33,"0,0,1",2023-04-04 13:13:49.817,2023-04-04 13:30:26.441,1200
norway22147,Variables and Operations,Challenges,VendingMachine2,1,2,0.5,"0,1",2023-04-04 13:31:04.864,2023-04-04 13:33:10.328,1201
norway22147,For Loops,Challenges,JForOne2,1,1,1,1,2023-04-04 13:53:00.395,2023-04-04 13:53:32.635,1202
norway22147,For Loops,Challenges,JForTwo2,1,3,0.33,"0,0,1",2023-04-04 13:53:33.971,2023-04-04 13:55:03.7,1203
norway22147,For Loops,Challenges,JForThree2,1,1,1,1,2023-04-04 13:55:04.529,2023-04-04 13:55:36.737,1204
norway22148,Two-Dimensional Arrays,Challenges,JArrays2dBasic2,1,2,0.5,"0,1",2023-04-04 14:11:13.027,2023-04-04 14:11:24.915,1205
norway22148,Two-Dimensional Arrays,Challenges,JArrays2dBasic3,1,4,0.25,"0,0,0,1",2023-04-04 14:11:25.4,2023-04-04 14:11:40.902,1206
norway22148,Two-Dimensional Arrays,Challenges,JPrintMedalsRowColumnTotal,1,8,0.12,"0,0,0,0,0,0,0,1",2023-04-04 14:11:42.457,2023-04-04 14:12:39.278,1207
norway22159,Arrays,Challenges,JArrayBasic2,1,1,1,1,2023-04-04 15:36:58.267,2023-04-04 15:37:50.972,1208
norway22159,Arrays,Challenges,JArrayBasic3,1,1,1,1,2023-04-04 15:37:50.821,2023-04-04 15:38:26.727,1209
norway22159,Arrays,Challenges,JArrayFillUserInput,1,4,0.25,"0,0,0,1",2023-04-04 15:38:27.309,2023-04-04 15:40:15.95,1210
norway22145,Nested Loops,Challenges,JRepeatedSequence2,1,1,1,1,2023-04-04 15:38:50.73,2023-04-04 15:39:14.457,1211
norway22145,Nested Loops,Challenges,JStars2,1,4,0.25,"0,0,0,1",2023-04-04 15:39:12.827,2023-04-04 15:40:12.792,1212
norway22159,Strings,Challenges,Initials2,1,3,0.33,"0,0,1",2023-04-04 16:17:10.036,2023-04-04 16:19:14.053,1213
norway22159,Strings,Challenges,Initials3,1,3,0.33,"0,0,1",2023-04-04 16:19:13.994,2023-04-04 16:20:19.473,1214
norway22144,For Loops,Challenges,JForOne2,1,1,1,1,2023-04-04 19:29:55.771,2023-04-04 19:30:04.06,1215
norway22144,For Loops,Challenges,JForTwo2,1,4,0.25,"0,0,0,1",2023-04-04 19:30:04.137,2023-04-04 19:30:27.77,1216
norway22144,For Loops,Challenges,JForThree2,1,5,0.2,"0,0,0,0,1",2023-04-04 19:30:27.997,2023-04-04 19:30:58.494,1217
norway22144,For Loops,Challenges,JWriteSquaresOdd,1,5,0.2,"0,0,0,0,1",2023-04-04 19:30:58.669,2023-04-04 19:31:42.936,1218
norway22144,For Loops,Challenges,JWriteSquaresRange,1,5,0.2,"0,0,0,0,1",2023-04-04 19:31:42.238,2023-04-04 19:32:11.639,1219
norway22144,Objects and Classes,Challenges,PointTester2,1,9,0.11,"0,0,0,0,0,0,0,0,1",2023-04-04 19:36:50.87,2023-04-04 19:38:14.246,1220
norway22144,Objects and Classes,Challenges,TVTester2,1,3,0.33,"0,0,1",2023-04-04 19:38:17.862,2023-04-04 19:38:58.702,1221
norway22144,Objects and Classes,Challenges,Transactions2,1,3,0.33,"0,0,1",2023-04-04 19:38:58.007,2023-04-04 19:39:33.783,1222
norway22144,Objects and Classes,Challenges,LoanTester2,1,7,0.14,"0,0,0,0,0,0,1",2023-04-04 19:39:33.011,2023-04-04 19:40:59.395,1223
norway22144,Two-Dimensional Arrays,Challenges,JArrays2dBasic2,1,4,0.25,"0,0,0,1",2023-04-04 19:47:02.801,2023-04-04 19:48:35.646,1224
norway22152,Two-Dimensional Arrays,Challenges,JArrays2dBasic2,1,1,1,1,2023-04-04 19:47:44.947,2023-04-04 19:49:38.157,1225
norway22144,Two-Dimensional Arrays,Challenges,JArrays2dBasic3,1,1,1,1,2023-04-04 19:48:35.297,2023-04-04 19:48:55.192,1226
norway22144,Two-Dimensional Arrays,Challenges,JPrintMedalsRowColumnTotal,1,14,0.07,"0,0,0,0,0,0,0,0,0,0,0,0,0,1",2023-04-04 19:48:54.548,2023-04-04 19:51:00.939,1227
norway22152,Two-Dimensional Arrays,Challenges,JArrays2dBasic3,1,1,1,1,2023-04-04 19:49:38.345,2023-04-04 19:52:13.804,1228
norway22144,Two-Dimensional Arrays,Challenges,JSodaSurverySodaAvg,1,17,0.06,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1",2023-04-04 19:51:00.563,2023-04-04 19:52:53.938,1229
norway22152,Two-Dimensional Arrays,Challenges,JPrintMedalsRowColumnTotal,1,1,1,1,2023-04-04 19:52:15.51,2023-04-04 19:54:40.792,1230
norway22144,Two-Dimensional Arrays,Challenges,JSodaSurverySodaRespondentAvg,1,9,0.11,"0,0,0,0,0,0,0,0,1",2023-04-04 19:52:55.115,2023-04-04 19:53:59.566,1231
norway22152,Two-Dimensional Arrays,Challenges,JSodaSurverySodaAvg,1,2,0.5,"0,1",2023-04-04 19:54:41.833,2023-04-04 19:58:06.925,1232
norway22152,Two-Dimensional Arrays,Challenges,JSodaSurverySodaRespondentAvg,1,7,0.14,"0,0,0,0,0,0,1",2023-04-04 19:58:08.359,2023-04-04 19:59:07.514,1233
norway22152,Inheritance,Challenges,AnimalTester2,1,6,0.17,"0,0,0,0,0,1",2023-04-04 20:11:03.884,2023-04-04 20:12:41.7,1234
norway22152,Inheritance,Challenges,InheritancePointTester2,1,6,0.17,"0,0,0,0,0,1",2023-04-04 20:12:40.609,2023-04-04 20:14:01.674,1235
norway22101,Variables and Operations,Challenges,JDecInc2,1,2,1,"1,1",2023-04-04 23:00:11.356,2023-04-04 23:04:57.793,1236
norway22101,Variables and Operations,Challenges,JDecInc3,1,2,0.5,"0,1",2023-04-04 23:05:11.837,2023-04-04 23:05:50.336,1237
norway22101,Variables and Operations,Challenges,PythagoreanTheorem2,1,3,0.33,"0,0,1",2023-04-04 23:05:51.584,2023-04-04 23:06:38.059,1238
norway22101,Variables and Operations,Challenges,FahrenheitToCelsius,1,10,0.2,"0,0,0,0,0,0,0,0,1,1",2023-04-04 23:06:37.297,2023-04-04 23:08:03.394,1239
norway22101,Variables and Operations,Challenges,DisplayTime2,1,5,0.2,"0,0,0,0,1",2023-04-04 23:08:54.73,2023-04-04 23:09:56.436,1240
norway22101,Variables and Operations,Challenges,VendingMachine2,1,3,0.33,"0,0,1",2023-04-04 23:09:59.126,2023-04-04 23:10:35.22,1241
norway22101,Variables and Operations,Challenges,BmiCalculator2,1,16,0.06,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1",2023-04-04 23:10:35.167,2023-04-04 23:13:39.217,1242
norway22101,Strings,Challenges,Initials2,0,10,0,"0,0,0,0,0,0,0,0,0,0",2023-04-04 23:23:00.288,#N/A,1243
norway22109,If-Else,Challenges,ifElseOddEven,1,4,0.25,"0,0,0,1",2023-04-04 23:25:45.072,2023-04-04 23:27:46.154,1244
norway22109,If-Else,Challenges,JNestedIfTemperature2,1,3,0.33,"0,0,1",2023-04-04 23:28:14.631,2023-04-04 23:30:37.034,1245
norway22109,If-Else,Challenges,JNestedIfMaxOfThree,1,3,0.33,"0,0,1",2023-04-04 23:30:50.766,2023-04-04 23:32:03.555,1246
norway22101,If-Else,Challenges,ifElseOddEven,1,1,1,1,2023-04-04 23:39:29.871,2023-04-04 23:39:38.473,1247
norway22101,If-Else,Challenges,JIfElseWages2,1,14,0.07,"0,0,0,0,0,0,0,0,0,0,0,0,0,1",2023-04-04 23:39:39.094,2023-04-04 23:41:47.704,1248
norway22101,If-Else,Challenges,JNestedIfMaxOfThree,1,1,1,1,2023-04-04 23:41:48.125,2023-04-04 23:41:55.662,1249
norway22101,Arrays,Challenges,JArrayBasic2,1,1,1,1,2023-04-04 23:52:44.278,2023-04-04 23:52:51.9,1250
norway22101,Arrays,Challenges,JArrayBasic3,1,8,0.12,"0,0,0,0,0,0,0,1",2023-04-04 23:52:52.3,2023-04-04 23:54:22.63,1251
norway22101,Arrays,Challenges,JArraySwapAdjacentElements,1,6,0.17,"0,0,0,0,0,1",2023-04-04 23:54:45.637,2023-04-04 23:55:24.821,1252
norway22109,Variables and Operations,Challenges,JDecInc3,1,4,0.25,"0,0,0,1",2023-04-05 00:08:17.93,2023-04-05 00:08:58.976,1253
norway22109,Variables and Operations,Challenges,VendingMachine2,1,3,0.33,"0,0,1",2023-04-05 00:09:02.151,2023-04-05 00:10:13.414,1254
norway22167,If-Else,Challenges,ifElseOddEven,1,1,1,1,2023-04-05 00:09:59.459,2023-04-05 00:11:08.074,1255
norway22109,Variables and Operations,Challenges,PythagoreanTheorem2,1,4,0.25,"0,0,0,1",2023-04-05 00:10:14.382,2023-04-05 00:10:46.493,1256
norway22109,Variables and Operations,Challenges,FahrenheitToCelsius,1,4,0.25,"0,0,0,1",2023-04-05 00:10:47.407,2023-04-05 00:11:39.802,1257
norway22147,ArrayLists,Challenges,JVocabulary2,1,3,0.33,"0,0,1",2023-04-05 00:43:16.508,#N/A,1258
norway22167,Variables and Operations,Challenges,JDecInc3,1,4,0.25,"0,0,0,1",2023-04-05 00:56:54.922,2023-04-05 00:59:04.524,1259
norway22181,Variables and Operations,Challenges,JDecInc2,1,3,0.33,"0,0,1",2023-04-05 09:12:39.118,2023-04-05 09:16:42.903,1260
norway22181,Variables and Operations,Challenges,JDecInc3,1,9,0.11,"0,0,0,0,0,0,0,0,1",2023-04-05 09:17:21.224,2023-04-05 09:18:13.749,1261
norway22181,Variables and Operations,Challenges,PythagoreanTheorem2,1,1,1,1,2023-04-05 09:18:14.211,2023-04-05 09:18:29.784,1262
norway22181,Variables and Operations,Challenges,BmiCalculator2,1,2,0.5,"0,1",2023-04-05 09:18:31.008,2023-04-05 09:19:17.048,1263
norway22181,Variables and Operations,Challenges,VendingMachine2,1,2,0.5,"0,1",2023-04-05 09:19:17.388,2023-04-05 09:20:14.391,1264
norway22181,Variables and Operations,Challenges,DisplayTime2,1,9,0.11,"0,0,0,0,0,0,0,0,1",2023-04-05 09:20:27.274,2023-04-05 09:22:22.203,1265
norway22128,ArrayLists,Challenges,JVocabulary2,1,4,0.25,"0,0,0,1",2023-04-05 09:38:09.047,2023-04-05 10:11:17.071,1266
norway22181,Boolean Expressions,Challenges,JThreeBoolean3,1,1,1,1,2023-04-05 09:42:25.776,2023-04-05 09:42:37.26,1267
norway22181,Boolean Expressions,Challenges,JThreeBoolean2,1,3,0.33,"0,0,1",2023-04-05 09:42:38.144,2023-04-05 09:43:06.503,1268
norway22181,Boolean Expressions,Challenges,JBooleanDryHot4,1,7,0.14,"0,0,0,0,0,0,1",2023-04-05 09:43:10.278,2023-04-05 09:43:58.14,1269
norway22157,Variables and Operations,Challenges,JDecInc3,1,2,0.5,"0,1",2023-04-05 09:44:43.912,2023-04-05 09:45:41.074,1270
norway22157,Variables and Operations,Challenges,FahrenheitToCelsius,1,3,0.33,"0,0,1",2023-04-05 09:45:41.728,2023-04-05 09:47:19.997,1271
norway22157,Variables and Operations,Challenges,DisplayTime2,1,3,0.33,"0,0,1",2023-04-05 09:47:21.303,2023-04-05 09:49:50.052,1272
norway22179,Exception handling,Challenges,JCheckAge2,1,7,0.14,"0,0,0,0,0,0,1",2023-04-05 09:49:01.694,2023-04-05 09:51:19.205,1273
norway22157,Variables and Operations,Challenges,VendingMachine2,1,7,0.29,"0,0,1,0,0,0,1",2023-04-05 09:49:51.967,#N/A,1274
norway22141,Inheritance,Challenges,AnimalTester2,1,4,0.25,"0,0,0,1",2023-04-05 09:51:29.165,2023-04-05 09:56:50.983,1275
norway22179,Arrays,Challenges,JArrayBasic2,1,2,0.5,"0,1",2023-04-05 09:52:28.04,2023-04-05 09:52:37.807,1276
norway22179,Arrays,Challenges,JArrayFillUserInput,1,2,0.5,"0,1",2023-04-05 09:52:38.24,2023-04-05 09:52:45.166,1277
norway22179,Arrays,Challenges,JAverageArrayElements,1,7,0.14,"0,0,0,0,0,0,1",2023-04-05 09:52:45.827,2023-04-05 09:53:05.362,1278
norway22157,Variables and Operations,Challenges,BmiCalculator2,1,1,1,1,2023-04-05 09:52:51.469,2023-04-05 09:54:17.435,1279
norway22157,Variables and Operations,Challenges,PythagoreanTheorem2,1,4,0.25,"0,0,0,1",2023-04-05 09:54:18.097,2023-04-05 09:54:56.946,1280
norway22141,Inheritance,Challenges,InheritancePointTester2,1,2,0.5,"0,1",2023-04-05 09:56:51.219,2023-04-05 09:59:27.584,1281
norway22179,Objects and Classes,Challenges,PointTester2,1,5,0.2,"0,0,0,0,1",2023-04-05 09:59:21.778,2023-04-05 10:00:16.483,1282
norway22157,File processing,Challenges,JWorkHours2,1,2,0.5,"0,1",2023-04-05 10:01:00.124,2023-04-05 10:02:57.405,1283
norway22157,File processing,Challenges,JInputStat2,1,1,1,1,2023-04-05 10:02:58.074,2023-04-05 10:03:42.598,1284
norway22179,Two-Dimensional Arrays,Challenges,JArrays2dBasic2,1,6,0.17,"0,0,0,0,0,1",2023-04-05 10:04:23.897,#N/A,1285
norway22179,Two-Dimensional Arrays,Challenges,JArrays2dBasic3,1,1,1,1,2023-04-05 10:04:38.855,2023-04-05 10:04:44.345,1286
norway22157,Nested Loops,Challenges,JStars2,1,1,1,1,2023-04-05 10:05:00.082,2023-04-05 10:05:55.453,1287
norway22179,Inheritance,Challenges,AnimalTester2,1,4,0.25,"0,0,0,1",2023-04-05 10:05:39.576,2023-04-05 10:06:35.566,1288
norway22157,Nested Loops,Challenges,JRepeatedSequence2,1,1,1,1,2023-04-05 10:05:57.345,2023-04-05 10:06:17.646,1289
norway22182,Variables and Operations,Challenges,JDecInc2,1,7,0.14,"0,0,0,0,0,0,1",2023-04-05 10:08:32.89,#N/A,1290
norway22182,Variables and Operations,Challenges,JDecInc3,1,2,0.5,"0,1",2023-04-05 10:15:59.06,2023-04-05 10:17:21.943,1291
norway22182,Variables and Operations,Challenges,FahrenheitToCelsius,1,1,1,1,2023-04-05 10:17:33.786,2023-04-05 10:19:19.418,1292
norway22182,Variables and Operations,Challenges,DisplayTime2,1,3,0.33,"0,0,1",2023-04-05 10:19:20.676,2023-04-05 10:21:46.648,1293
norway22182,Variables and Operations,Challenges,VendingMachine2,1,3,0.33,"0,0,1",2023-04-05 10:21:47.475,2023-04-05 10:25:06.276,1294
norway22128,Two-Dimensional Arrays,Challenges,JPrintMedalsRowColumnTotal,1,5,0.2,"0,0,0,0,1",2023-04-05 11:28:31.23,2023-04-05 17:36:24.44,1295
norway22168,ArrayLists,Challenges,JVocabulary2,1,1,1,1,2023-04-05 11:31:20.308,2023-04-05 11:32:33.337,1296
norway22168,File processing,Challenges,JInputStat2,1,2,0.5,"0,1",2023-04-05 11:32:46.551,2023-04-05 11:33:51.206,1297
norway22168,File processing,Challenges,JWorkHours2,1,2,0.5,"0,1",2023-04-05 11:33:50.825,2023-04-05 11:36:56.242,1298
norway22168,Inheritance,Challenges,AnimalTester2,1,1,1,1,2023-04-05 11:38:30.258,2023-04-05 11:39:25.98,1299
norway22168,Inheritance,Challenges,InheritancePointTester2,1,1,1,1,2023-04-05 11:39:25.801,2023-04-05 11:40:39.722,1300
norway22167,Variables and Operations,Challenges,VendingMachine2,1,9,0.11,"0,0,0,0,0,0,0,0,1",2023-04-05 12:11:58.956,#N/A,1301
norway22126,For Loops,Challenges,JForThree2,1,2,0.5,"0,1",2023-04-05 13:30:37.516,2023-04-05 15:59:20.38,1302
norway22167,Boolean Expressions,Challenges,JPhoneAge2,1,2,0.5,"0,1",2023-04-05 13:39:33.904,2023-04-05 13:51:36.94,1303
norway22128,Two-Dimensional Arrays,Challenges,JArrays2dBasic2,1,3,0.33,"0,0,1",2023-04-05 14:02:53.613,2023-04-05 14:06:16.253,1304
norway22126,Arrays,Challenges,JArrayBasic2,1,1,1,1,2023-04-05 14:05:28.166,2023-04-05 14:06:05.415,1305
norway22126,Arrays,Challenges,JArrayBasic3,1,1,1,1,2023-04-05 14:06:06.031,2023-04-05 14:10:50.993,1306
norway22128,Objects and Classes,Challenges,PointTester2,1,6,0.17,"0,0,0,0,0,1",2023-04-05 14:06:50.439,2023-04-05 14:10:06.554,1307
norway22128,Objects and Classes,Challenges,LoanTester2,1,1,1,1,2023-04-05 14:10:16.466,2023-04-05 14:20:17.346,1308
norway22126,Arrays,Challenges,JArrayFillUserInput,1,2,0.5,"0,1",2023-04-05 14:10:51.811,2023-04-05 14:12:09.734,1309
norway22126,Nested Loops,Challenges,JStars2,1,2,0.5,"0,1",2023-04-05 14:14:38.833,2023-04-05 14:17:04.561,1310
norway22126,Nested Loops,Challenges,JRepeatedSequence2,1,2,0.5,"0,1",2023-04-05 14:17:11.382,2023-04-05 14:18:49.19,1311
norway22128,Strings,Challenges,Initials2,1,3,0.33,"0,0,1",2023-04-05 14:20:52.684,2023-04-05 14:21:43.768,1312
norway22126,Boolean Expressions,Challenges,JPhoneAge2,1,5,0.2,"0,0,0,0,1",2023-04-05 14:21:23.045,2023-04-05 14:23:36.543,1313
norway22128,Strings,Challenges,StringAddition2,1,3,0.33,"0,0,1",2023-04-05 14:21:50.069,2023-04-05 14:23:11.825,1314
norway22126,Boolean Expressions,Challenges,JFailCourse2,1,1,1,1,2023-04-05 14:23:36.604,2023-04-05 14:24:26.706,1315
norway22126,Boolean Expressions,Challenges,JFailCourse3,1,1,1,1,2023-04-05 14:24:26.459,2023-04-05 14:25:25.189,1316
norway22128,Strings,Challenges,Initials3,1,1,1,1,2023-04-05 14:24:38.766,2023-04-05 14:25:35.428,1317
norway22126,Boolean Expressions,Challenges,JRentCar2,1,1,1,1,2023-04-05 14:25:25.826,2023-04-05 14:26:03.429,1318
norway22126,Boolean Expressions,Challenges,JRentCar3,1,2,0.5,"0,1",2023-04-05 14:26:07.068,2023-04-05 14:27:31.692,1319
norway22128,Strings,Challenges,JEscapeChar3,1,2,0.5,"0,1",2023-04-05 14:26:52.055,2023-04-05 14:28:08.288,1320
norway22126,Boolean Expressions,Challenges,JBooleanDryHot2,1,1,1,1,2023-04-05 14:27:34.237,2023-04-05 14:28:20.429,1321
norway22126,Boolean Expressions,Challenges,JBooleanDryHot3,1,1,1,1,2023-04-05 14:28:20.327,2023-04-05 14:28:35.73,1322
norway22126,Boolean Expressions,Challenges,JBooleanDryHot4,1,2,0.5,"0,1",2023-04-05 14:28:35.552,2023-04-05 14:29:49.528,1323
norway22126,Boolean Expressions,Challenges,JThreeBoolean2,1,3,0.33,"0,0,1",2023-04-05 14:29:52.294,2023-04-05 14:31:27.593,1324
norway22128,Strings,Challenges,JEscapeChar2,1,2,0.5,"0,1",2023-04-05 14:29:55.485,2023-04-05 14:30:33.045,1325
norway22126,Boolean Expressions,Challenges,JThreeBoolean3,1,2,0.5,"0,1",2023-04-05 14:31:28.329,2023-04-05 14:32:32.667,1326
norway22126,If-Else,Challenges,ifElseOddEven,1,2,0.5,"0,1",2023-04-05 14:36:01.049,2023-04-05 14:37:06.463,1327
norway22126,If-Else,Challenges,JIfElseWages2,1,1,1,1,2023-04-05 14:37:06.816,2023-04-05 15:29:44.474,1328
norway22128,Two-Dimensional Arrays,Challenges,JArrays2dBasic3,1,3,0.33,"0,0,1",2023-04-05 14:38:54.902,2023-04-05 14:39:55.233,1329
norway22126,If-Else,Challenges,JIfElseIfGrade2,1,2,0.5,"0,1",2023-04-05 14:45:20.388,2023-04-05 15:31:07.851,1330
norway22126,Variables and Operations,Challenges,PythagoreanTheorem2,1,3,0.33,"0,0,1",2023-04-05 14:45:59.601,2023-04-05 14:47:38.715,1331
