user_id,skill_name,type,activityId,correct,attempt_count,successRate,sequence,order_Id,visited_At,completed_At,
norway22114,Objects and Classes,Coding,object_classes_3,1,1,1,1,588,2023-03-28 15:15:46.686,2023-03-28 15:17:09.493,
norway22161,Objects and Classes,Coding,object_classes_4,1,49,0.02,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1",589,2023-03-28 15:28:40.005,2023-03-28 16:09:27.208,
norway22114,Arrays,Coding,arrays_1,1,1,1,1,590,2023-03-28 15:33:07.773,2023-03-28 15:34:28.689,
norway22114,Arrays,Coding,arrays_2,0,6,0,"0,0,0,0,0,0",591,2023-03-28 15:34:29.409,#N/A,
norway22114,Arrays,Coding,arrays_3,1,1,1,1,592,2023-03-28 15:41:08.004,2023-03-28 15:42:08.118,
norway22135,If-Else,Coding,in1To10,1,1,1,1,593,2023-03-28 15:42:21.174,2023-03-28 15:43:58.158,
norway22135,If-Else,Coding,sortaSum,1,1,1,1,594,2023-03-28 15:43:58.146,2023-03-28 15:44:41.663,
norway22135,If-Else,Coding,twoAsOne,1,5,0.2,"0,0,0,0,1",595,2023-03-28 15:44:41.314,2023-03-28 15:48:16.43,
norway22135,If-Else,Coding,greenTicket,1,3,0.33,"0,0,1",596,2023-03-28 15:48:16.092,2023-03-28 15:53:51.146,
norway22135,If-Else,Coding,without2,1,1,1,1,597,2023-03-28 15:53:51.495,2023-03-28 15:59:38.538,
norway22135,While Loops,Coding,while1_coding,1,4,0.25,"0,0,0,1",598,2023-03-28 22:10:28.168,2023-03-28 22:13:18.37,
norway22135,While Loops,Coding,while2_coding,1,11,0.09,"0,0,0,0,0,0,0,0,0,0,1",599,2023-03-28 22:13:17.93,2023-03-28 22:31:48.502,
norway22135,While Loops,Coding,while3_coding,1,45,0.02,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1",600,2023-03-28 22:31:47.879,2023-03-28 22:45:52.457,
norway22135,While Loops,Coding,while4_coding,1,3,0.67,"1,0,1",601,2023-03-28 23:02:01.26,2023-03-28 23:29:19.308,
norway22135,While Loops,Coding,while5_coding,1,10,0.1,"0,0,0,0,0,0,0,0,0,1",602,2023-03-28 23:30:11.374,2023-03-28 23:36:23.286,
norway22135,While Loops,Coding,smallest_integer,1,12,0.08,"0,0,0,0,0,0,0,0,0,0,0,1",603,2023-03-28 23:36:23.437,2023-03-28 23:41:45.129,
norway22135,Nested Loops,Coding,symmetrical_array,1,18,0.06,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1",604,2023-03-28 23:55:27.888,2023-03-29 00:17:49.646,
norway22135,Nested Loops,Coding,nested_loops_2,1,15,0.07,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,1",605,2023-03-28 23:55:34.788,2023-03-29 00:03:43.191,
norway22135,Nested Loops,Coding,nested_loops_1,1,6,0.17,"0,0,0,0,0,1",606,2023-03-29 00:03:43.258,2023-03-29 00:07:40.309,
norway22165,Objects and Classes,Coding,object_classes_2,1,2,0.5,"0,1",607,2023-03-29 04:45:53.095,2023-03-29 04:51:42.078,
norway22165,Objects and Classes,Coding,object_classes_3,1,9,0.11,"0,0,0,0,0,0,0,0,1",608,2023-03-29 04:51:45.634,2023-03-29 05:02:47.451,
norway22165,Objects and Classes,Coding,object_classes_4,1,2,0.5,"0,1",609,2023-03-29 05:02:53.601,2023-03-29 05:08:51.799,
norway22165,Inheritance,Coding,inheritance_2,0,2,0,0,610,2023-03-29 06:22:49.857,#N/A,
norway22125,Variables and Operations,Coding,second_in_days,1,1,1,1,611,2023-03-29 13:12:23.407,2023-03-29 13:15:15.945,
norway22125,Variables and Operations,Coding,rectangle_perimeter,1,1,1,1,612,2023-03-29 13:15:25.657,2023-03-29 13:16:00.469,
norway22125,Variables and Operations,Coding,percentage_correctness,1,1,1,1,613,2023-03-29 13:16:11.225,2023-03-29 13:16:57.405,
norway22125,Variables and Operations,Coding,compute_average,1,1,1,1,614,2023-03-29 13:17:03.959,2023-03-29 13:17:48.932,
norway22125,Variables and Operations,Coding,days_to_week_conversion,1,1,1,1,615,2023-03-29 13:17:48.969,2023-03-29 13:18:27.884,
norway22125,Two-Dimensional Arrays,Coding,pcrs_2d_arrays_1,1,3,0.33,"0,0,1",616,2023-03-29 13:25:54.646,2023-03-29 13:54:37.864,
norway22125,Arrays,Coding,arrays_1,1,1,1,1,617,2023-03-29 13:35:23.521,2023-03-29 13:35:51.047,
norway22125,Arrays,Coding,arrays_3,0,2,0,0,618,2023-03-29 13:36:50.71,#N/A,
norway22125,Arrays,Coding,array_4,0,1,0,0,619,2023-03-29 13:37:34.789,#N/A,
norway22125,While Loops,Coding,while1_coding,1,1,1,1,620,2023-03-29 13:42:29.287,2023-03-29 13:43:05.053,
norway22125,While Loops,Coding,while2_coding,1,1,1,1,621,2023-03-29 13:43:06.614,2023-03-29 13:43:18.694,
norway22125,Objects and Classes,Coding,object_classes_1,1,38,0.03,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1",622,2023-03-29 13:44:09.519,2023-03-29 14:34:39.222,
norway22125,Objects and Classes,Coding,object_classes_2,1,2,0.5,"0,1",623,2023-03-29 13:45:45.376,2023-03-29 13:47:00.256,
norway22125,Objects and Classes,Coding,object_classes_4,1,2,0.5,"0,1",624,2023-03-29 13:47:00.621,2023-03-29 14:12:12.032,
norway22125,Objects and Classes,Coding,object_classes_3,0,13,0,"0,0,0,0,0,0,0,0,0,0,0,0,0",625,2023-03-29 13:48:10.229,#N/A,
norway22125,Two-Dimensional Arrays,Coding,pcrs_2d_arrays_3,1,1,1,1,626,2023-03-29 13:52:07.738,2023-03-29 13:52:29.076,
norway22125,Two-Dimensional Arrays,Coding,pcrs_2d_arrays_2,0,5,0,"0,0,0,0,0",627,2023-03-29 13:52:29.558,#N/A,
norway22135,For Loops,Coding,for1_coding,1,7,0.29,"0,0,0,0,1,0,1",628,2023-03-29 14:09:38.09,2023-03-29 14:15:55.316,
norway22135,For Loops,Coding,for2_coding,1,8,0.12,"0,0,0,0,0,0,0,1",629,2023-03-29 14:22:24.763,2023-03-31 11:06:57.077,
norway22161,Arrays,Coding,arrays_1,1,9,0.11,"0,0,0,0,0,0,0,0,1",630,2023-03-29 17:48:53.14,2023-03-29 17:57:07.374,
norway22161,Arrays,Coding,arrays_2,1,32,0.03,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1",631,2023-03-29 17:57:08.78,2023-03-29 18:38:06.248,
norway22158,Variables and Operations,Coding,second_in_days,1,4,0.25,"0,0,0,1",632,2023-03-29 18:40:49.227,2023-03-29 18:48:54.67,
norway22158,Variables and Operations,Coding,rectangle_perimeter,1,3,0.33,"0,0,1",633,2023-03-29 18:48:56.108,2023-03-29 18:51:58.755,
norway22158,Variables and Operations,Coding,days_to_week_conversion,1,6,0.17,"0,0,0,0,0,1",634,2023-03-29 18:51:59.288,2023-03-29 19:05:37.284,
norway22133,Objects and Classes,Coding,object_classes_4,1,2,0.5,"0,1",635,2023-03-29 18:58:07.43,2023-03-29 19:15:47.172,
norway22158,Variables and Operations,Coding,percentage_correctness,1,6,0.17,"0,0,0,0,0,1",636,2023-03-29 19:05:42.908,2023-03-29 19:12:57.46,
norway22158,Variables and Operations,Coding,compute_average,1,2,0.5,"0,1",637,2023-03-29 19:12:59.63,2023-03-29 19:14:53.693,
norway22150,Strings,Coding,first_half,1,17,0.06,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1",638,2023-03-29 21:15:24.086,2023-03-29 21:22:52.172,
norway22150,Strings,Coding,repeat_last_char,1,21,0.05,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1",639,2023-03-29 21:22:56.076,2023-03-29 21:40:11.1,
norway22158,Strings,Coding,first_half,1,10,0.1,"0,0,0,0,0,0,0,0,0,1",640,2023-03-29 21:37:51.161,#N/A,
norway22167,Strings,Coding,first_half,1,1,1,1,641,2023-03-29 22:58:34.826,#N/A,
norway22159,Objects and Classes,Coding,object_classes_1,1,5,0.2,"0,0,0,0,1",642,2023-03-30 09:10:48.393,2023-03-30 09:17:34.148,
norway22120,Objects and Classes,Coding,object_classes_3,1,2,0.5,"0,1",643,2023-03-30 09:17:27.059,2023-04-03 13:19:38.424,
norway22159,Objects and Classes,Coding,object_classes_2,1,14,0.14,"0,0,0,0,0,0,0,0,0,1,0,0,0,1",644,2023-03-30 09:17:35.305,2023-03-30 09:23:28.253,
norway22159,Objects and Classes,Coding,object_classes_3,1,7,0.29,"0,0,0,1,0,0,1",645,2023-03-30 09:23:29.111,2023-04-04 15:55:22.181,
norway22120,Objects and Classes,Coding,object_classes_4,1,2,0.5,"0,1",646,2023-03-30 09:24:34.601,2023-04-03 13:17:54.787,
norway22159,Objects and Classes,Coding,object_classes_4,1,1,1,1,647,2023-03-30 09:31:18.792,2023-04-04 15:57:00.779,
norway22150,Strings,Coding,is_is_substring_or_ not_is_not_substring,1,8,0.25,"0,0,0,0,0,0,1,1",648,2023-03-30 10:49:32.081,#N/A,
norway22150,Strings,Coding,end_characters,1,13,0.15,"0,0,0,0,0,0,0,0,0,0,1,0,1",649,2023-03-30 11:07:26.244,#N/A,
norway22150,Strings,Coding,non_start,1,10,0.1,"0,0,0,0,0,0,0,0,0,1",650,2023-03-30 11:22:55.283,2023-03-30 11:58:15.431,
norway22150,Strings,Coding,first_last_swap,1,57,0.02,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1",651,2023-03-30 11:59:29.588,2023-04-03 14:07:41.52,
norway22150,Strings,Coding,make_out_word,1,11,0.09,"0,0,0,0,0,0,0,0,0,0,1",652,2023-03-30 12:46:01.802,2023-04-03 14:17:18.654,
norway22161,Inheritance,Coding,inheritance_1,1,6,0.17,"0,0,0,0,0,1",653,2023-03-30 15:24:53.078,2023-03-30 17:27:51.433,
norway22161,If-Else,Coding,sortaSum,1,20,0.05,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1",654,2023-03-30 15:36:08.544,2023-03-30 15:52:00.925,
norway22161,If-Else,Coding,twoAsOne,1,2,0.5,"0,1",655,2023-03-30 15:52:04.188,2023-03-30 16:02:00.244,
norway22161,If-Else,Coding,greenTicket,1,4,0.25,"0,0,0,1",656,2023-03-30 16:02:00.929,2023-03-30 16:18:04.779,
norway22137,Variables and Operations,Coding,compute_average,1,17,0.06,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1",657,2023-03-30 16:19:48.925,#N/A,
norway22137,Strings,Coding,first_half,1,4,0.25,"0,0,0,1",658,2023-03-30 17:12:47.857,#N/A,
norway22137,Boolean Expressions,Coding,love6,1,10,0.2,"0,0,0,0,0,0,0,0,1,1",659,2023-03-30 17:35:41.227,2023-03-30 17:59:12.501,
norway22137,Objects and Classes,Coding,object_classes_1,1,3,0.67,"1,0,1",660,2023-03-30 18:00:40.686,2023-03-30 18:12:32.433,
norway22137,Objects and Classes,Coding,object_classes_2,0,6,0,"0,0,0,0,0,0",661,2023-03-30 18:13:32.962,#N/A,
norway22172,Objects and Classes,Coding,object_classes_1,1,31,0.1,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1",662,2023-03-30 18:34:43.532,#N/A,
norway22160,Variables and Operations,Coding,second_in_days,1,5,0.2,"0,0,0,0,1",663,2023-03-30 19:54:41.019,2023-03-30 20:01:16.794,
norway22160,Variables and Operations,Coding,days_to_week_conversion,1,1,1,1,664,2023-03-30 20:01:20.2,2023-03-30 20:02:58.345,
norway22160,Variables and Operations,Coding,compute_average,1,2,0.5,"0,1",665,2023-03-30 20:02:59.59,2023-03-30 20:04:19.016,
norway22160,Variables and Operations,Coding,percentage_correctness,1,8,0.12,"0,0,0,0,0,0,0,1",666,2023-03-30 20:04:22.439,2023-03-30 20:08:56.353,
norway22158,Strings,Coding,non_start,1,1,1,1,667,2023-03-30 20:42:05.401,2023-03-30 20:43:46.551,
norway22158,Strings,Coding,make_out_word,1,2,0.5,"0,1",668,2023-03-30 20:43:47.356,2023-03-30 20:47:52.627,
norway22158,Strings,Coding,repeat_last_char,1,1,1,1,669,2023-03-30 20:47:53.441,2023-03-30 20:50:20.7,
norway22158,Strings,Coding,first_last_swap,1,22,0.05,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1",670,2023-03-30 20:50:21.393,2023-03-30 21:04:30.902,
norway22158,Strings,Coding,end_characters,1,7,0.14,"0,0,0,0,0,0,1",671,2023-03-30 21:04:31.397,2023-03-30 21:18:43.661,
norway22158,Strings,Coding,is_is_substring_or_ not_is_not_substring,1,8,0.12,"0,0,0,0,0,0,0,1",672,2023-03-30 21:18:55.639,2023-03-30 21:42:28.172,
norway22158,Boolean Expressions,Coding,love6,1,1,1,1,673,2023-03-30 21:43:32.437,2023-03-30 21:46:43.638,
norway22158,Boolean Expressions,Coding,is_special,1,1,1,1,674,2023-03-30 21:46:49.029,2023-03-30 21:50:25.001,
norway22158,Boolean Expressions,Coding,check_start_end_character,1,4,0.25,"0,0,0,1",675,2023-03-30 21:50:30.51,2023-03-30 21:58:20.206,
norway22158,Boolean Expressions,Coding,squirrel_play,1,20,0.05,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1",676,2023-03-30 21:58:21.806,2023-03-30 22:25:44.264,
norway22158,Boolean Expressions,Coding,in_order,1,16,0.06,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1",677,2023-03-30 22:25:47.787,2023-03-30 22:50:07.868,
norway22110,Variables and Operations,Coding,percentage_correctness,1,7,0.14,"0,0,0,0,0,0,1",678,2023-03-31 08:20:06.85,2023-03-31 08:32:52.504,
norway22110,Variables and Operations,Coding,days_to_week_conversion,1,8,0.12,"0,0,0,0,0,0,0,1",679,2023-03-31 08:32:53.788,2023-03-31 08:57:43.531,
norway22110,Variables and Operations,Coding,rectangle_perimeter,1,3,0.33,"0,0,1",680,2023-03-31 08:57:45.07,2023-03-31 09:32:30.709,
norway22110,Variables and Operations,Coding,second_in_days,1,3,0.67,"1,0,1",681,2023-03-31 09:32:32.206,#N/A,
norway22135,For Loops,Coding,for3_coding,1,1,1,1,682,2023-03-31 11:06:56.952,2023-03-31 11:07:53.83,
norway22135,For Loops,Coding,for4_coding,1,1,1,1,683,2023-03-31 11:07:53.725,2023-03-31 11:08:29.136,
norway22135,For Loops,Coding,largest_palindrome_product,1,8,0.12,"0,0,0,0,0,0,0,1",684,2023-03-31 11:08:31.055,2023-03-31 11:12:40.254,
norway22135,For Loops,Coding,largest_prime_factor,1,1,1,1,685,2023-03-31 11:13:13.913,2023-03-31 11:14:03.843,
norway22135,For Loops,Coding,sum_square_difference,1,2,0.5,"0,1",686,2023-03-31 11:14:03.678,2023-03-31 11:15:21.004,
norway22135,Objects and Classes,Coding,object_classes_1,1,1,1,1,687,2023-03-31 11:22:45.64,2023-03-31 11:24:09.912,
norway22135,Objects and Classes,Coding,object_classes_2,1,2,0.5,"0,1",688,2023-03-31 11:24:09.702,2023-03-31 11:38:51.437,
norway22135,Objects and Classes,Coding,object_classes_3,1,5,0.4,"0,0,0,1,1",689,2023-03-31 11:38:51.999,2023-03-31 11:42:02.34,
norway22135,Objects and Classes,Coding,object_classes_4,1,2,1,"1,1",690,2023-03-31 11:42:02.097,2023-03-31 11:43:19.335,
norway22173,Variables and Operations,Coding,second_in_days,1,1,1,1,691,2023-03-31 12:57:48.978,2023-03-31 12:58:18.065,
norway22144,Strings,Coding,first_half,1,8,0.12,"0,0,0,0,0,0,0,1",692,2023-03-31 12:58:52.903,2023-03-31 13:04:49.692,
norway22173,Variables and Operations,Coding,rectangle_perimeter,1,1,1,1,693,2023-03-31 12:59:34.575,2023-03-31 13:00:29.984,
norway22173,Variables and Operations,Coding,days_to_week_conversion,1,1,1,1,694,2023-03-31 13:01:00.402,2023-03-31 13:01:26.287,
norway22173,Variables and Operations,Coding,percentage_correctness,1,1,1,1,695,2023-03-31 13:01:43.842,2023-03-31 13:02:07.543,
norway22173,Variables and Operations,Coding,compute_average,1,1,1,1,696,2023-03-31 13:02:08.07,2023-03-31 13:02:49.725,
norway22144,Strings,Coding,non_start,1,4,0.25,"0,0,0,1",697,2023-03-31 13:04:56.416,2023-03-31 13:10:03.49,
norway22173,Strings,Coding,first_half,1,1,1,1,698,2023-03-31 13:08:38.477,2023-03-31 13:09:02.135,
norway22173,Strings,Coding,non_start,1,1,1,1,699,2023-03-31 13:09:02.548,2023-03-31 13:09:53.673,
norway22173,Strings,Coding,make_out_word,1,1,1,1,700,2023-03-31 13:09:54.018,2023-03-31 13:10:31.263,
norway22144,Strings,Coding,is_is_substring_or_ not_is_not_substring,1,1,1,1,701,2023-03-31 13:10:18.67,2023-03-31 13:29:43.104,
norway22173,Strings,Coding,repeat_last_char,1,1,1,1,702,2023-03-31 13:10:36.766,2023-03-31 13:10:59.012,
norway22173,Strings,Coding,first_last_swap,1,1,1,1,703,2023-03-31 13:10:59.385,2023-03-31 13:11:19.458,
norway22173,Strings,Coding,end_characters,1,1,1,1,704,2023-03-31 13:11:19.63,2023-03-31 13:11:45.71,
norway22173,Strings,Coding,is_is_substring_or_ not_is_not_substring,1,1,1,1,705,2023-03-31 13:11:46.777,2023-03-31 13:12:15.787,
norway22148,Variables and Operations,Coding,second_in_days,1,1,1,1,706,2023-03-31 13:12:46.847,2023-03-31 13:13:35.208,
norway22148,Variables and Operations,Coding,rectangle_perimeter,1,2,1,"1,1",707,2023-03-31 13:13:35.587,2023-03-31 13:14:07.073,
norway22148,Variables and Operations,Coding,days_to_week_conversion,1,1,1,1,708,2023-03-31 13:14:07.601,2023-03-31 13:14:53.589,
norway22148,Variables and Operations,Coding,percentage_correctness,1,1,1,1,709,2023-03-31 13:14:55.175,2023-03-31 13:15:29.411,
norway22148,Variables and Operations,Coding,compute_average,1,1,1,1,710,2023-03-31 13:15:29.932,2023-03-31 13:16:19.553,
norway22148,Strings,Coding,first_half,1,1,1,1,711,2023-03-31 13:16:37.111,2023-03-31 13:18:03.579,
norway22148,Strings,Coding,non_start,1,1,1,1,712,2023-03-31 13:18:03.697,2023-03-31 13:18:46.464,
norway22148,Strings,Coding,make_out_word,1,1,1,1,713,2023-03-31 13:18:47.162,2023-03-31 13:20:33.272,
norway22148,Strings,Coding,repeat_last_char,1,1,1,1,714,2023-03-31 13:20:34.075,2023-03-31 13:21:37.448,
norway22173,Boolean Expressions,Coding,love6,1,1,1,1,715,2023-03-31 13:20:39.086,2023-03-31 13:21:01.159,
norway22173,Boolean Expressions,Coding,is_special,1,1,1,1,716,2023-03-31 13:21:01.368,2023-03-31 13:21:18.908,
norway22173,Boolean Expressions,Coding,check_start_end_character,1,2,1,"1,1",717,2023-03-31 13:21:18.958,2023-03-31 13:22:25.972,
norway22173,Boolean Expressions,Coding,squirrel_play,1,1,1,1,718,2023-03-31 13:22:25.825,2023-03-31 13:22:55.98,
norway22173,Boolean Expressions,Coding,in_order,1,1,1,1,719,2023-03-31 13:22:55.822,2023-03-31 13:23:05.903,
norway22148,Boolean Expressions,Coding,love6,1,1,1,1,720,2023-03-31 13:26:40.389,2023-03-31 13:28:31.751,
norway22148,Boolean Expressions,Coding,is_special,1,1,1,1,721,2023-03-31 13:29:00.031,2023-03-31 13:29:48.122,
norway22144,Strings,Coding,make_out_word,1,7,0.14,"0,0,0,0,0,0,1",722,2023-03-31 13:29:46.692,2023-03-31 13:37:45.234,
norway22144,Strings,Coding,repeat_last_char,1,5,0.2,"0,0,0,0,1",723,2023-03-31 13:37:47.581,2023-03-31 13:51:50.629,
norway22173,If-Else,Coding,sortaSum,1,1,1,1,724,2023-03-31 13:38:05.126,2023-03-31 13:38:36.638,
norway22173,If-Else,Coding,twoAsOne,1,1,1,1,725,2023-03-31 13:38:39.092,2023-03-31 13:40:10.595,
norway22173,If-Else,Coding,greenTicket,1,1,1,1,726,2023-03-31 13:40:10.836,2023-03-31 13:40:36.237,
norway22173,If-Else,Coding,without2,1,1,1,1,727,2023-03-31 13:40:36.635,2023-03-31 13:41:03.261,
norway22173,If-Else,Coding,in1To10,1,1,1,1,728,2023-03-31 13:41:03.524,2023-03-31 13:41:20.876,
norway22173,While Loops,Coding,while1_coding,1,1,1,1,729,2023-03-31 13:47:28.233,2023-03-31 13:47:49.589,
norway22173,While Loops,Coding,while2_coding,1,1,1,1,730,2023-03-31 13:47:49.912,2023-03-31 13:48:10.181,
norway22173,While Loops,Coding,while3_coding,1,1,1,1,731,2023-03-31 13:48:10.443,2023-03-31 13:48:19.499,
norway22173,While Loops,Coding,while4_coding,1,1,1,1,732,2023-03-31 13:48:19.923,#N/A,
norway22173,While Loops,Coding,while5_coding,1,1,1,1,733,2023-03-31 13:48:33.803,2023-03-31 13:48:49.442,
norway22173,While Loops,Coding,smallest_integer,1,1,1,1,734,2023-03-31 13:48:50.206,2023-03-31 13:49:13.18,
norway22144,Strings,Coding,first_last_swap,1,2,0.5,"0,1",735,2023-03-31 13:51:51.967,2023-03-31 14:03:39.457,
norway22104,Variables and Operations,Coding,compute_average,1,4,0.25,"0,0,0,1",736,2023-03-31 13:56:52.964,2023-03-31 14:01:07.133,
norway22104,Variables and Operations,Coding,percentage_correctness,0,14,0,"0,0,0,0,0,0,0,0,0,0,0,0,0,0",737,2023-03-31 14:01:10.067,#N/A,
norway22144,Strings,Coding,end_characters,1,9,0.11,"0,0,0,0,0,0,0,0,1",738,2023-03-31 14:03:40.49,2023-03-31 14:10:57.992,
norway22173,For Loops,Coding,for1_coding,1,3,0.33,"0,0,1",739,2023-03-31 14:07:31.96,2023-03-31 14:12:49.932,
norway22173,For Loops,Coding,for2_coding,1,1,1,1,740,2023-03-31 14:14:55.272,2023-03-31 14:16:17.098,
norway22173,For Loops,Coding,for3_coding,1,1,1,1,741,2023-03-31 14:16:16.315,2023-03-31 14:16:37.038,
norway22173,For Loops,Coding,for4_coding,1,1,1,1,742,2023-03-31 14:16:37.094,2023-03-31 14:17:02.744,
norway22173,For Loops,Coding,sum_square_difference,1,2,0.5,"0,1",743,2023-03-31 14:17:02.695,2023-03-31 14:18:24.238,
norway22173,For Loops,Coding,largest_prime_factor,1,1,1,1,744,2023-03-31 14:18:24.425,2023-03-31 14:19:10.821,
norway22173,For Loops,Coding,largest_palindrome_product,1,1,1,1,745,2023-03-31 14:19:10.867,2023-03-31 14:20:00.725,
norway22173,Objects and Classes,Coding,object_classes_1,1,1,1,1,746,2023-03-31 14:22:28.704,2023-03-31 14:22:58.785,
norway22173,Objects and Classes,Coding,object_classes_2,1,1,1,1,747,2023-03-31 14:22:58.748,2023-03-31 14:23:20.503,
norway22173,Objects and Classes,Coding,object_classes_3,1,1,1,1,748,2023-03-31 14:23:20.418,2023-03-31 14:23:45.672,
norway22173,Objects and Classes,Coding,object_classes_4,1,1,1,1,749,2023-03-31 14:23:45.745,2023-03-31 14:24:10.543,
norway22144,Boolean Expressions,Coding,love6,1,2,0.5,"0,1",750,2023-03-31 14:24:17.38,2023-03-31 14:27:41.025,
norway22144,Boolean Expressions,Coding,is_special,1,1,1,1,751,2023-03-31 14:27:43.164,2023-04-04 07:55:07.925,
norway22173,Nested Loops,Coding,nested_loops_1,1,1,1,1,752,2023-03-31 14:30:43.389,2023-03-31 14:31:08.505,
norway22173,Nested Loops,Coding,nested_loops_2,1,1,1,1,753,2023-03-31 14:31:52.421,2023-03-31 14:32:28.268,
norway22173,Nested Loops,Coding,symmetrical_array,1,2,0.5,"0,1",754,2023-03-31 14:32:29.672,2023-03-31 14:34:28.165,
norway22104,Variables and Operations,Coding,second_in_days,1,2,0.5,"0,1",755,2023-03-31 14:34:51.64,2023-03-31 14:36:57.368,
norway22104,Variables and Operations,Coding,days_to_week_conversion,1,2,0.5,"0,1",756,2023-03-31 14:36:59.291,2023-03-31 14:39:41.011,
norway22104,Variables and Operations,Coding,rectangle_perimeter,1,1,1,1,757,2023-03-31 14:39:52.224,2023-03-31 14:46:00.723,
norway22172,Objects and Classes,Coding,object_classes_2,1,12,0.25,"0,0,0,1,0,0,0,0,0,1,0,1",758,2023-03-31 16:03:21.43,#N/A,
norway22158,If-Else,Coding,sortaSum,1,2,0.5,"0,1",759,2023-03-31 16:41:16.461,2023-03-31 16:46:07.915,
norway22158,If-Else,Coding,twoAsOne,1,2,0.5,"0,1",760,2023-03-31 16:46:10.717,2023-03-31 16:50:26.282,
norway22158,If-Else,Coding,greenTicket,1,10,0.1,"0,0,0,0,0,0,0,0,0,1",761,2023-03-31 16:50:26.933,#N/A,
norway22158,If-Else,Coding,without2,0,23,0,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0",762,2023-03-31 17:11:48.589,#N/A,
norway22172,Objects and Classes,Coding,object_classes_3,1,7,0.14,"0,0,0,0,0,0,1",763,2023-03-31 18:35:16.525,2023-03-31 20:55:09.073,
norway22158,If-Else,Coding,in1To10,0,11,0,"0,0,0,0,0,0,0,0,0,0,0",764,2023-03-31 18:46:00.192,#N/A,
norway22158,Objects and Classes,Coding,object_classes_1,1,15,0.07,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,1",765,2023-03-31 20:18:01.058,2023-03-31 20:31:09.821,
norway22158,Objects and Classes,Coding,object_classes_2,1,7,0.14,"0,0,0,0,0,0,1",766,2023-03-31 20:31:09.96,2023-03-31 21:05:18.842,
norway22158,Objects and Classes,Coding,object_classes_3,1,1,1,1,767,2023-03-31 21:11:33.88,2023-04-01 10:33:42.098,
norway22158,Objects and Classes,Coding,object_classes_4,1,17,0.06,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1",768,2023-04-01 10:11:49.979,#N/A,
norway22158,ArrayLists,Coding,array_lst_1,1,4,0.25,"0,0,0,1",769,2023-04-01 10:34:40.61,2023-04-01 10:58:45.856,
norway22158,Two-Dimensional Arrays,Coding,pcrs_2d_arrays_1,1,8,0.12,"0,0,0,0,0,0,0,1",770,2023-04-01 11:15:50.934,2023-04-04 20:40:28.547,
norway22176,Variables and Operations,Coding,second_in_days,1,27,0.07,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1",771,2023-04-01 23:16:53.096,2023-04-01 23:30:30.02,
norway22176,Variables and Operations,Coding,rectangle_perimeter,1,4,0.5,"0,0,1,1",772,2023-04-01 23:24:10.719,2023-04-01 23:32:40.323,
norway22176,Variables and Operations,Coding,days_to_week_conversion,1,2,1,"1,1",773,2023-04-01 23:34:19.032,#N/A,
norway22176,Variables and Operations,Coding,percentage_correctness,1,10,0.2,"0,0,0,0,1,0,0,0,0,1",774,2023-04-01 23:38:37.252,2023-04-01 23:41:48.305,
norway22176,Variables and Operations,Coding,compute_average,1,5,0.4,"0,0,0,1,1",775,2023-04-01 23:41:49.531,2023-04-01 23:43:23.008,
norway22131,Strings,Coding,is_is_substring_or_ not_is_not_substring,1,1,1,1,776,2023-04-02 00:04:30.795,2023-04-02 00:06:47.68,
norway22131,Strings,Coding,repeat_last_char,1,1,1,1,777,2023-04-02 00:23:23.051,2023-04-02 00:24:03.526,
